date,year,month,elevation_ft,monthly_precip_in,snow_water_equiv_in,volume_acft,SA_ac,SA_prior_month_ac,prior_month_vol_acft,precip_acft,total_inflow_cfs_acft,evaporation_acft,bear_river_acft,weber_river_acft,jordan_river_surplus_acft,jordan_river_1700_acft
2014-09-01,2014,9,4193.5,2.51,0.0,10204793.63,687465.07,699554.58,10433664.64,146323.49964999998,55052.04250000001,430246.5521499999,15366.1745,3718.07075,15979.076000000005,10562.1375
2014-10-01,2014,10,4193.4,0.01,0.0,10136136.99,684292.35,687465.07,10204793.63,572.8875583333333,120152.0993,189381.626858335,46802.666,7825.3042,10902.5061,8685.7465
2014-11-01,2014,11,4193.31,0.6,0.0,10074775.07,681715.11,684292.35,10136136.99,34214.61749999999,120261.9852,215838.52270000055,47816.234500000006,7832.8415,6617.3527,6676.461
2014-12-01,2014,12,4193.44,1.4,5.7,10163561.22,685624.97,681715.11,10074775.07,79533.42949999998,122708.23575,113455.5152500011,50271.8075,6969.622300000001,7845.9326,6656.626
2015-01-01,2015,1,4193.67,0.8599999999999999,15.2,10322118.34,693539.52,685624.97,10163561.22,49136.45618333332,115704.29890000002,6283.6350833345205,46037.035,6088.948300000001,9205.4235,6680.428
2015-02-01,2015,2,4193.93,0.31,17.6,10503885.95,703670.07,693539.52,10322118.34,17916.4376,126621.4829,-37229.68950000033,55131.38250000001,2777.693400000001,6930.349,5845.374500000001
2015-03-01,2015,3,4194.02,0.71,19.6,10567275.28,707466.28,703670.07,10503885.95,41633.812475,126944.7934,105189.27587500028,55153.201,3203.1541500000003,10603.791,4293.28575
2015-04-01,2015,4,4193.97,2.32,19.4,10532092.53,705348.56,707466.28,10567275.28,136776.81413333333,127141.75495000002,299101.319083333,57120.83299999999,3776.1873,9923.4505,6174.437150000001
2015-05-01,2015,5,4194.08,4.19,16.9,10609854.58,710289.54,705348.56,10532092.53,246284.20553333336,198662.9963,367185.1518333331,78716.7843,8745.6482,26862.540500000003,7555.1515
2015-06-01,2015,6,4194.26,0.65,1.6,10738541.36,718149.09,710289.54,10609854.58,38474.01675,127249.26065,37036.49740000069,54752.53399999999,3835.09725,18706.3885,8037.142
2015-07-01,2015,7,4193.73,1.2200000000000002,0.0,10363835.74,695681.41,718149.09,10738541.36,73011.82415000001,46480.82329000001,494198.2674399987,13913.65745,1185.81564,12392.908,9334.351
2015-08-01,2015,8,4193.2,0.89,0.0,10000049.07,678652.26,695681.41,10363835.74,51596.371241666675,34538.705335000006,449921.7465766668,8456.25555,1190.913235,12379.0235,9596.173
2015-09-01,2015,9,4192.73,1.74,0.0,9683638.92,667715.45,678652.26,10000049.07,98404.5777,62941.01704999999,477755.74475000054,23179.181000000004,3881.7095,13606.809999999998,9360.1365
2015-10-01,2015,10,4192.59,0.61,0.0,9590404.19,662482.18,667715.45,9683638.92,33942.202041666664,72955.31184999997,200132.24389166755,26239.7215,6059.79085,10740.6525,8507.6282
2015-11-01,2015,11,4192.45,0.41,0.0,9498207.32,658323.45,662482.18,9590404.19,22634.807816666667,107338.2926,222169.97041666697,41752.675,7390.521000000001,6080.617600000001,6478.111
2015-12-01,2015,12,4192.51,2.23,3.9,9537792.25,659880.62,658323.45,9498207.32,122338.44112499998,104711.94025,187465.45137500015,38519.57000000001,5764.4477,7555.74655,6654.6425
2016-01-01,2016,1,4192.8,1.94,11.2,9730317.76,669211.0,659880.62,9537792.25,106680.70023333332,118236.8317,32392.02193333395,46572.58,5030.5527,9191.539,6868.860500000001
2016-02-01,2016,2,4193.18,0.52,20.2,9986467.71,678153.3,669211.0,9730317.76,28999.143333333333,168738.52685,-58412.27981666848,81799.54000000001,5054.15635,9372.0375,6127.031500000001
2016-03-01,2016,3,4193.69,2.22,25.4,10336009.45,694216.34,678153.3,9986467.71,125458.36050000002,224349.51964999997,266.14015000127256,103994.905,4565.02525,11819.6765,6837.9179
2016-04-01,2016,4,4194.02,1.39,33.7,10567275.28,707466.28,694216.34,10336009.45,80413.39271666665,334419.6868,183567.2495166659,157370.88999999998,11654.45095,9842.32535,8812.6905
2016-05-01,2016,5,4194.21,1.58,35.1,10702481.1,715917.31,707466.28,10567275.28,93149.72686666668,288873.7664,246817.673266666,126844.825,10249.5379,26442.0385,9362.12
2016-06-01,2016,6,4194.11,0.52,12.9,10631031.96,711678.36,715917.31,10702481.1,31023.083433333337,107912.3175,210384.54093333337,39146.752700000005,2424.43205,24063.822,9923.4505
2016-07-01,2016,7,4193.56,0.0,0.0,10246145.62,689558.77,711678.36,10631031.96,0.0,35626.0402,420512.38020000234,8371.9568,2797.1317000000004,10458.9955,9606.0905
2016-08-01,2016,8,4192.94,0.15,0.0,9824297.3,672104.87,689558.77,10246145.62,8619.484625,32304.4711,462772.2757249996,6896.034449999999,2844.339,10804.124500000002,9362.12
2016-09-01,2016,9,4192.47,1.88,0.0,9511392.12,658846.22,672104.87,9824297.3,105296.42963333332,78233.60369999999,496435.2133333348,28489.0105,8466.173050000001,11549.9205,9036.826
2016-10-01,2016,10,4192.32,0.8999999999999999,0.0,9412588.49,655179.04,658846.22,9511392.12,49413.466499999995,113065.64885,261282.74534999763,49101.5425,9131.2406,7244.9321,7106.087100000001
2016-11-01,2016,11,4192.41,1.76,0.4,9471868.66,657310.25,655179.04,9412588.49,96092.92586666669,130200.31195000002,167013.06781666726,56269.911499999995,10131.718,7783.45235,5447.881099999999
2016-12-01,2016,12,4192.27,1.98,6.0,9379984.36,654097.02,657310.25,9471868.66,108456.19125,179145.753,379486.2442500014,76055.32400000001,14055.8744,8737.7142,6082.204400000001
2017-01-01,2017,1,4192.27,1.97,16.0,9379984.36,654097.02,654097.02,9379984.36,107380.92745,213142.1496,320523.07704999857,104371.77,6177.8091,10470.8965,6299.596
2017-02-01,2017,2,4192.84,1.69,33.3,9757128.02,669988.23,654097.02,9379984.36,92118.66365,635267.64435,350242.64800000004,289610.835,68477.16390000001,11948.604,5690.06645
2017-03-01,2017,3,4194.05,3.51,48.4,10588371.32,708924.22,669988.23,9757128.02,195971.55727499997,781632.6878999999,146360.94517499767,312520.26,143089.69,20372.5285,5427.649400000001
2017-04-01,2017,4,4194.93,3.22,53.1,11230112.56,749743.07,708924.22,10588371.32,190227.99903333336,798398.42,346885.17903333344,341895.895,104371.77,19636.65,6862.909999999999
2017-05-01,2017,5,4195.35,0.61,58.8,11548989.36,768997.64,749743.07,11230112.56,38111.93939166667,690132.6428,409367.7821916677,289432.32,81123.16649999999,31571.369500000004,7320.701800000001
2017-06-01,2017,6,4195.23,0.25,29.9,11456955.97,763453.51,768997.64,11548989.36,16020.784166666666,393202.09775,501256.27191666514,147136.03,53585.24425,40550.674000000006,9727.084
2017-07-01,2017,7,4194.66,0.51,0.0,11029397.99,736816.15,763453.51,11456955.97,32446.774175,104483.44105,564488.1952250004,40820.43,4227.433550000001,15025.0125,9239.143
2017-08-01,2017,8,4194.01,0.07,0.0,10560368.26,707094.27,736816.15,11029397.99,4298.094208333334,94229.14275,567556.9669583347,38604.8605,2260.59495,11609.4255,9356.1695
2017-09-01,2017,9,4193.57,2.04,0.0,10252881.25,689943.21,707094.27,10560368.26,120206.0259,157170.1598,584863.195700001,63759.607500000006,6410.2753,16314.287500000002,9280.7965
2017-10-01,2017,10,4193.5,0.18,0.0,10204793.63,687465.07,689943.21,10252881.25,10349.14815,220579.08450000003,279015.8526499998,95602.7165,16653.466,10244.7775,8612.357
2017-11-01,2017,11,4193.58,1.1700000000000002,0.0,10259957.56,690275.37,687465.07,10204793.63,67027.84432500001,320302.3239,332166.238225,143585.565,21473.371000000003,8316.8155,5780.7124
2017-12-01,2017,12,4193.79,0.78,3.1,10405688.13,697943.31,690275.37,10259957.56,44867.89905,282135.61855,181272.9475999996,132259.78,7919.917150000001,7912.181500000001,5869.9699
2018-01-01,2018,1,4194.08,0.82,6.8,10609854.58,710289.54,697943.31,10405688.13,47692.79285,286989.0447,130515.38755000196,136464.80000000002,4493.61925,8181.9375,5965.77295
2018-02-01,2018,2,4194.33,1.06,11.5,10788792.17,721301.8,710289.54,10609854.58,62742.2427,254620.50655,138425.15924999863,121271.19,3174.59175,8717.482500000002,3994.3723
2018-03-01,2018,3,4194.55,2.58,16.9,10948386.42,731404.31,721301.8,10788792.17,155079.88700000002,307384.58180000004,302870.21880000085,143506.225,4979.3784000000005,13529.4535,3251.7499000000007
2018-04-01,2018,4,4194.84,1.91,26.3,11162576.98,745453.44,731404.31,10948386.42,116415.18600833332,297431.1804499999,199655.8064583335,139479.72,2874.0915,12418.6935,6412.06045
2018-05-01,2018,5,4194.81,1.26,23.4,11140392.99,744039.87,745453.44,11162576.98,78272.61119999998,211305.23025,311761.83144999854,92070.103,3926.33825,22449.253,9431.5425
2018-06-01,2018,6,4194.4,0.05,0.0,10839265.05,724476.65,744039.87,11140392.99,3100.1661249999997,55654.233100000005,359882.33922499977,18759.943,4471.602400000001,11085.7815,9021.55305
2018-07-01,2018,7,4193.66,0.19,0.0,10315347.65,693122.12,724476.65,10839265.05,11470.880291666668,36830.22305,572218.5033416674,9322.45,4109.21695,9485.097,8590.5385
2018-08-01,2018,8,4193.01,0.5,0.0,9871612.84,673792.74,693122.12,10315347.65,28880.088333333333,43684.802350000005,516299.700683333,11502.3165,3776.3856500000006,12150.921000000002,8529.050000000001
2018-09-01,2018,9,4192.42,0.0,0.0,9478288.83,657597.9,673792.74,9871612.84,0.0,40278.5378,433602.5477999989,12061.6635,5094.4214,10173.3715,8531.033500000001
2018-10-01,2018,10,4192.13,2.5,0.0,9288524.23,651313.53,657597.9,9478288.83,136999.5625,104951.03134,431715.1938399989,38779.4085,9590.2225,12656.7135,8415.9905
2018-11-01,2018,11,4192.03,1.06,0.6,9223414.24,649666.03,651313.53,9288524.23,57532.69515,119588.98365,242231.6688000001,49311.79350000001,9491.0475,7355.214699999999,6158.17245
2018-12-01,2018,12,4192.22,1.28,6.2,9347433.95,653012.23,649666.03,9223414.24,69297.70986666667,135286.20429999998,80564.20416666754,57709.932499999995,8208.31805,7813.998250000001,7100.93
2019-01-01,2019,1,4192.44,1.76,10.4,9491458.28,658066.96,653012.23,9347433.95,95775.12706666668,138940.20799999998,90691.00506666677,60298.4,3925.94155,9506.122100000002,7220.138349999999
2019-02-01,2019,2,4192.92,1.26,22.7,9810846.3,671693.23,658066.96,9491458.28,69097.0308,178876.79040000006,-71414.1988000013,82162.5205,3961.842900000001,10464.946000000002,7049.359000000001
2019-03-01,2019,3,4193.55,3.96,37.2,10239076.62,689234.72,671693.23,9810846.3,221658.7659,253248.91630000004,46677.362200001255,120557.13000000002,8997.75105,17028.3475,4753.4577500000005
2019-04-01,2019,4,4194.19,3.45,49.0,10688156.84,715017.1,689234.72,10239076.62,198154.982,515775.05880000006,264849.8208000008,194740.03,102806.7885,24930.6115,2782.4538
2019-05-01,2019,5,4194.61,3.78,52.3,10992404.4,734307.64,715017.1,10688156.84,225230.3865,443905.7132,364888.53969999775,170263.64,70846.653,36252.429500000006,4848.0707
2019-06-01,2019,6,4194.84,0.15,46.4,11162576.98,745453.44,734307.64,10992404.4,9178.8455,371316.7538,210323.01929999888,123899.3275,71899.0981,53818.305499999995,6250.405200000001
2019-07-01,2019,7,4194.4,0.41,0.0,10839265.05,724476.65,745453.44,11162576.98,25469.6592,50387.28687,399168.87607000023,11893.066,3454.8603000000003,21098.4895,8056.977
2019-08-01,2019,8,4193.75,0.49,0.0,10377771.96,696481.34,724476.65,10839265.05,29582.796541666667,62939.03355000001,554014.9200916663,22300.4905,4000.52115,12347.2875,9062.6115
2019-09-01,2019,9,4193.25,1.55,0.0,10033883.8,680047.79,696481.34,10377771.96,89962.17308333334,94326.33425,528176.6673333328,31708.231000000003,6083.196150000001,15822.3795,9139.968
2019-10-01,2019,10,4193.25,0.49,0.0,10033883.8,680047.79,680047.79,10033883.8,27768.618091666667,172650.78225000002,200419.40034166723,73708.8435,7508.539249999999,10631.56,8695.664
2019-11-01,2019,11,4193.28,1.17,3.4,10054150.81,680866.6,680047.79,10033883.8,66304.659525,140568.89951999998,186606.54904500025,60950.9715,8037.142,7745.5675,6997.788
2019-12-01,2019,12,4193.65,1.63,8.6,10308242.25,692772.8,680866.6,10054150.81,92484.37983333333,201313.349,39706.28883333318,89610.56299999998,11008.425,9550.5525,7083.078499999999
2020-01-01,2020,1,4193.93,1.78,14.8,10503885.95,703670.07,692772.8,10308242.25,102761.29866666668,200045.8925,107163.491166668,89495.52,12194.558,8894.014000000001,7245.7255
2020-02-01,2020,2,4194.38,1.25,27.2,10824770.86,723509.07,703670.07,10503885.95,73298.965625,234558.3958,-13027.548575000836,92569.94500000002,22490.9065,27753.132000000005,6810.9423000000015
2020-03-01,2020,3,4194.57,1.53,36.5,10963040.28,732426.2,723509.07,10824770.86,92247.406425,370126.2571000001,324104.2435250003,157549.40500000003,32392.5385,20057.152,6088.5516
2020-04-01,2020,4,4194.73,0.26,43.5,11080962.63,740221.92,732426.2,10963040.28,15869.234333333332,277452.3767,175399.26103333198,116907.49,24369.677700000004,11988.274,8707.565
2020-05-01,2020,5,4194.52,0.4,40.3,10926620.45,730137.91,740221.92,11080962.63,24674.064,189300.87630000003,368317.12030000053,75210.353,6444.193150000001,27181.884,10558.1705
2020-06-01,2020,6,4194.2,1.9,4.2,10695491.68,715526.15,730137.91,10926620.45,115605.16908333333,144584.25724999997,491318.196333332,57150.585499999994,6419.3994,26638.405,10040.477
2020-07-01,2020,7,4193.8,0.26,0.0,10412505.94,698397.63,715526.15,10695491.68,15503.066583333337,69817.81155000001,368306.6181333344,25928.312,4192.52395,12091.416,11250.412
2020-08-01,2020,8,4193.22,0.1,0.0,10013641.25,679213.36,698397.63,10412505.94,5819.98025,47158.9026,451843.57284999825,14973.4415,3325.1394,12099.35,10334.035
2020-09-01,2020,9,4192.66,0.19,0.0,9637084.47,665600.89,679213.36,10013641.25,10754.211533333331,69991.16945,457302.16098333336,25027.803000000004,8204.946100000001,12529.7695,10050.3945
2020-10-01,2020,10,4192.36,0.28,0.0,9438840.47,656138.75,665600.89,9637084.47,15530.687433333334,93383.18,307157.86743333377,35960.855,7811.22135,10292.3815,8586.37315
2020-11-01,2020,11,4192.18,0.69,0.0,9321303.46,652232.44,656138.75,9438840.47,37727.978124999994,114952.75075000002,270217.7388749998,48226.819,8205.739500000001,6764.925100000001,6567.170149999999
2020-12-01,2020,12,4192.21,0.3399999999999999,5.5,9340739.01,652817.57,652232.44,9321303.46,18479.91913333333,138741.85799999998,137786.22713333368,64527.22200000001,7299.280000000001,6945.820299999999,6833.554199999999
2021-01-01,2021,1,4192.33,0.85,8.9,9419308.07,655435.7,652817.57,9340739.01,46241.24454166666,131518.94275000002,99191.12729166634,62198.59299999999,5733.5050999999985,6413.4489,6813.322500000001
2021-02-01,2021,2,4192.65,1.75,14.3,9630263.75,664899.3,655435.7,9419308.07,95584.37291666666,120878.8537,5507.546616667882,54201.12100000001,3816.6507000000006,7955.8185,6119.097500000002
2021-03-01,2021,3,4192.81,1.55,23.8,9737180.72,669393.85,664899.3,9630263.75,85882.82625000001,137692.98320000002,116658.83944999984,60627.661,3491.55505,10923.1345,3651.425150000001
2021-04-01,2021,4,4192.77,1.79,29.7,9710393.72,668624.0,669393.85,9737180.72,99851.24929166668,128135.68679999998,254773.9360916652,57670.2625,4406.9403,10939.002500000002,6281.942849999999
2021-05-01,2021,5,4192.57,0.65,31.6,9577151.73,661606.01,668624.0,9710393.72,36217.13333333333,52666.88375,222126.00708333217,14217.728,5330.8546,16318.2545,7253.659500000002
2021-06-01,2021,6,4192.06,0.1,0.6,9243088.75,650143.04,661606.01,9577151.73,5513.383416666667,30177.96075,369754.3241666686,4746.9122,3134.5250499999997,13763.5065,7836.8085
2021-07-01,2021,7,4191.48,0.52,0.0,8870413.04,625792.67,650143.04,9243088.75,28172.86506666667,25410.89619,426259.47125666775,2510.3176,3777.57575,10304.2825,8606.8032
2021-08-01,2021,8,4191.0,2.29,0.0,8572112.85,617576.15,625792.67,8870413.04,119422.10119166668,48939.21286,466661.5040516648,11772.27085,5394.92165,18250.1835,7999.4555
2021-09-01,2021,9,4190.67,0.1699999999999999,0.0,8369199.35,611666.51,617576.15,8572112.85,8748.99545833333,34515.2802,246177.77565833367,11726.452,3977.3142,10808.0915,7838.792
2021-10-01,2021,10,4190.43,3.49,0.0,8223170.43,606735.57,611666.51,8369199.35,177893.00999166668,103582.337,427504.2669916656,37119.219,8606.406500000001,14578.725000000002,8360.4525
2021-11-01,2021,11,4190.61,0.3399999999999999,4.5,8332505.46,610289.52,606735.57,8223170.43,17190.841149999993,104087.93115000002,11943.74229999911,44612.882000000005,7945.901,6600.889650000001,7729.699500000001
2021-12-01,2021,12,4190.64,1.84,6.0,8350991.2,610975.81,610289.52,8332505.46,93577.7264,123882.07105,198974.0574499993,55153.201,5978.86405,8421.941,7699.947
2022-01-01,2022,1,4190.84,0.47,18.3,8473417.2,614871.4,610975.81,8350991.2,23929.885891666665,116878.1342,18382.02009166777,50632.804500000006,3846.4032,7945.901,7920.115500000001
2022-02-01,2022,2,4190.95,0.27,22.2,8541374.66,616775.57,614871.4,8473417.2,13834.606500000002,96349.50425,42226.65074999817,40697.45300000001,3048.6395,4194.11075,8340.6175
2022-03-01,2022,3,4191.1,1.6700000000000002,23.7,8634010.54,619171.87,616775.57,8541374.66,85834.60015833334,142728.49465,135927.21480833553,64130.522,3792.65035,11209.5519,3073.2349000000004
2022-04-01,2022,4,4191.09,0.8099999999999999,29.6,8627662.47,619004.12,619171.87,8634010.54,41794.10122499999,161853.99670000002,209996.16792499833,75456.307,3489.57155,8197.60715,6938.283
2022-05-01,2022,5,4190.93,1.68,33.3,8529030.49,616429.36,619004.12,8627662.47,86660.5768,71723.36000000002,257015.91679999977,20124.789350000003,4201.4497,22278.672,7644.409000000001
2022-06-01,2022,6,4190.62,0.56,11.2,8338764.45,610524.75,616429.36,8529030.49,28766.703466666662,72784.33415000001,291817.07761666644,23893.241,2203.0734500000003,23149.4285,7481.563650000001
2022-07-01,2022,7,4189.98,0.12,0.0,7951613.64,599732.73,610524.75,8338764.45,6105.2475,32508.573250000005,425764.6307500005,7759.451999999999,2996.87015,9153.8525,8822.608
2022-08-01,2022,8,4189.49,1.13,0.0,7659979.72,590703.35,599732.73,7951613.64,56474.832075,64030.15690000001,412138.9089749995,25230.12,4170.70545,9251.044,7957.8020000000015
2022-09-01,2022,9,4189.13,0.76,0.0,7448265.48,584597.1,590703.35,7659979.72,37411.21216666667,51311.16150000001,300436.6136666667,19790.76795,6134.1721,7615.251550000001,6731.999000000001
2022-10-01,2022,10,4188.81,0.81,0.0,7262155.83,579169.38,584597.1,7448265.48,39460.30425,58304.78415,283874.73840000015,19604.914,7502.7871,6543.9632,6059.989199999999
2022-11-01,2022,11,4188.73,1.9,3.8,7215838.59,577594.24,579169.38,7262155.83,91701.8185,92662.3761,230681.43460000027,34479.180499999995,8842.443,7227.080599999999,6127.031500000001
2022-12-01,2022,12,4188.99,2.39,11.7,7366789.31,582257.0,577594.24,7215838.59,115037.51946666668,112418.63115,76505.43061666656,46336.54350000001,5481.00555,7976.24855,6722.676550000001
2023-01-01,2023,1,4189.68,2.71,21.3,7772550.7,594640.91,582257.0,7366789.31,131493.03916666663,151171.6591,-123096.6917333342,59534.752499999995,7188.005650000001,14976.81345,8739.301
2023-02-01,2023,2,4190.11,1.35,35.8,8029639.27,601734.66,594640.91,7772550.7,66897.102375,113710.088,-76481.37962499913,47621.8515,4298.2445,6127.626550000002,7848.11445
2023-03-01,2023,3,4190.74,2.61,46.8,8412258.2,613110.72,601734.66,8029639.27,130877.28855,278583.44774000003,26841.806290000677,117601.715,37696.8142,17083.8855,4467.318039999999
2023-04-01,2023,4,4192.03,1.69,66.8,9223414.24,649666.03,613110.72,8412258.2,86346.4264,649425.5499900001,-75384.06361000054,223004.905,189682.105,20650.218500000003,7860.491490000001
2023-05-01,2023,5,4193.15,0.52,71.0,9965950.29,677355.01,649666.03,9223414.24,28152.194633333336,1076516.30062,362132.44525333494,403186.045,216261.005,65651.8665,707.5541199999999
2023-06-01,2023,6,4193.84,0.39,33.5,10440497.9,699912.06,677355.01,9965950.29,22014.037825,451518.5845500001,-1014.9876250009984,187044.05,20435.80215,62125.2035,7504.3739
2023-07-01,2023,7,4193.51,0.06,0.0,10211845.08,687858.62,699912.06,10440497.9,3499.560300000001,75183.57575,307335.9560500011,22413.550000000003,4966.287300000001,21227.417,8394.172
2023-08-01,2023,8,4192.88,2.75,0.0,9783970.45,670837.89,687858.62,10211845.08,157634.26708333334,93693.00269999998,679201.8997833338,35143.653,5074.9831,13953.922500000002,8985.255
2023-09-01,2023,9,4192.34,0.91,0.0,9425709.85,655656.42,670837.89,9783970.45,50871.873325,107854.20095,516986.6742749997,42673.019,6932.7292,11960.505,8925.75
2023-10-01,2023,10,4192.19,1.97,0.0,9327673.76,652437.26,655656.42,9425709.85,107636.92895,94984.06285000002,300657.08180000074,53522.764,19267.719,13365.81475,8827.765100000002
2023-11-01,2023,11,4192.2,1.74,0.6,9334364.77,652626.28,652437.26,9327673.76,94603.4027,104408.86145,192321.25414999947,71929.644,16060.3995,9649.7275,6769.09045
2023-12-01,2023,12,4192.43,0.94,4.5,9485032.99,657839.14,652626.28,9334364.77,51122.39193333333,115426.2122,15880.38413333334,77747.2495,22274.705,8427.8915,6976.3662
2024-01-01,2024,1,4192.65,1.28,11.5,9630263.75,664899.3,657839.14,9485032.99,70169.50826666667,96267.38734999998,21206.13561666757,73532.31199999999,6878.777999999999,7748.54275,8107.754599999999
2024-02-01,2024,2,4193.31,3.37,20.5,10074775.07,681715.11,664899.3,9630263.75,186725.88675,173579.45695000002,-84205.97630000114,121925.745,11199.03935,31998.218700000005,8456.453899999999
2024-03-01,2024,3,4194.04,2.08,35.8,10581450.14,708537.82,681715.11,10074775.07,118163.9524,251056.15705000004,-137454.96054999903,135373.875,43738.158500000005,70142.5105,1801.61305
2024-04-01,2024,4,4194.61,1.51,46.9,10992404.4,734307.64,708537.82,10581450.14,89157.67568333332,368512.4815,46715.89718333259,193192.9,100960.15,71882.04000000001,2477.3915
2024-05-01,2024,5,4195.0,1.4500000000000002,46.1,11282575.4,752944.33,734307.64,10992404.4,88728.83983333335,366920.1277,165477.96753333323,166237.135,112900.82000000002,84992.975,2789.1977
2024-06-01,2024,6,4194.83,0.31,20.4,11155299.18,745040.66,752944.33,11282575.4,19451.06185833333,202138.08829999997,348865.3701583352,76202.103,34818.7557,86224.7285,4892.5011
2024-07-01,2024,7,4194.07,0.08,0.0,10602573.35,709904.25,745040.66,11155299.18,4966.937733333334,51413.708450000006,609106.4761833344,21824.4505,4767.34225,15814.4455,9007.4702
2024-08-01,2024,8,4193.23,1.15,0.0,10020275.42,679465.74,709904.25,10602573.35,68032.49062499999,65982.31760000001,716312.738225,36069.9475,6453.5156,13888.467,9570.3875
2024-09-01,2024,9,4192.66,0.42,0.0,9637084.47,665600.89,679465.74,10020275.42,23781.3009,62459.621600000006,469431.87249999866,29056.291500000003,7603.9456,14572.7745,11226.61
2024-10-01,2024,10,4192.32,0.79,0.0,9412588.49,655179.04,665600.89,9637084.47,43818.72525833334,73083.44595,341398.1512083337,39453.7985,8533.413700000001,13242.83775,11853.396
2024-11-01,2024,11,4192.18,1.2200000000000002,1.0,9321303.46,652232.44,655179.04,9412588.49,66609.86906666668,89650.233,247545.1320666652,60223.02700000001,11920.835000000005,9945.269,7561.102
2024-12-01,2024,12,4192.33,1.12,3.6,9419308.07,655435.7,652232.44,9321303.46,60875.02773333333,94188.481,57058.898733334616,66080.3025,9405.757,10244.7775,8457.644
